transcript_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
ENSDART00000081290,0,0,0,0,0
ENSDART00000192427,0,0,0,0,0
ENSDART00000156813,0,0,0,0,0
ENSDART00000152734,0,0,0,0,0
ENSDART00000134182,0,0,0,0,0
ENSDART00000141388,112,65,56,37,47
ENSDART00000157063,0,0,0,0,0
ENSDART00000008589,97,61,65,41,46
MSTRG.6243.3,0,0,0,36,0
ENSDART00000018514,96,28,8,133,4
MSTRG.6243.2,105,100,95,9,152
ENSDART00000148359,1,1,4,2,3
ENSDART00000048423,89,58,50,96,87
ENSDART00000137926,0,0,0,0,0
ENSDART00000136520,0,0,0,0,0
ENSDART00000060935,4,25,22,19,18
ENSDART00000140087,18,0,0,0,0
ENSDART00000186312,14,0,0,0,0
ENSDART00000169941,0,0,0,0,0
ENSDART00000183871,0,0,0,0,5
ENSDART00000187940,0,0,0,0,0
ENSDART00000193519,0,0,0,0,0
ENSDART00000092357,29,21,21,21,20
ENSDART00000187438,0,0,0,0,0
ENSDART00000181936,0,0,0,0,0
ENSDART00000156776,0,0,0,0,0
ENSDART00000114464,258,245,235,233,211
ENSDART00000136767,3,0,0,0,0
ENSDART00000170616,154,7,10,0,1
ENSDART00000154665,0,51,36,18,15
ENSDART00000179387,0,0,0,0,0
MSTRG.6248.2,92,0,20,0,0
ENSDART00000182369,0,0,0,0,0
ENSDART00000031625,0,0,0,0,0
ENSDART00000139551,0,0,0,0,0
ENSDART00000141746,0,0,0,0,0
ENSDART00000133948,0,0,0,0,0
ENSDART00000192324,114,85,107,54,31
ENSDART00000191464,24,14,9,1,6
ENSDART00000153726,828,524,540,521,495
ENSDART00000156563,4,6,3,4,4
ENSDART00000156386,1,1,1,1,1
ENSDART00000154854,0,0,0,0,0
ENSDART00000152648,0,0,0,0,0
ENSDART00000134053,75,220,89,82,57
MSTRG.6252.3,213,68,70,236,464
MSTRG.6252.2,196,88,93,317,449
MSTRG.6252.4,267,0,96,142,0
MSTRG.6252.5,212,0,93,116,0
MSTRG.6252.6,76,135,45,127,0
ENSDART00000152371,5,42,49,40,36
ENSDART00000152448,1,0,1,2,0
ENSDART00000152244,1,4,1,1,1
MSTRG.6253.1,0,0,0,12,0
ENSDART00000141015,0,0,0,0,0
MSTRG.6253.7,0,0,0,2,0
ENSDART00000185548,194,132,117,30,36
ENSDART00000138166,4,1,0,3,0
ENSDART00000135770,55,45,39,12,23
ENSDART00000006910,20,20,20,10,0
ENSDART00000137386,0,0,0,0,0
MSTRG.6254.1,156,102,112,59,50
MSTRG.6254.3,3,15,0,0,0
MSTRG.6254.4,3,1,4,0,0
MSTRG.6254.5,1,9,1,0,0
MSTRG.6254.6,15,0,10,0,0
MSTRG.6255.1,7,0,0,0,0
ENSDART00000144991,0,0,0,0,0
MSTRG.6256.4,0,1,1,0,1
ENSDART00000154019,164,126,147,122,106
MSTRG.6256.3,19,12,1,2,6
MSTRG.6256.5,3,1,0,0,0
MSTRG.6257.7,0,0,33,2,30
ENSDART00000061098,0,0,0,0,0
ENSDART00000142311,41,52,84,54,63
MSTRG.6257.2,37,7,1,2,1
MSTRG.6257.3,284,0,0,0,0
MSTRG.6257.4,13,50,0,62,0
ENSDART00000078734,644,797,765,670,604
ENSDART00000157481,0,0,0,0,0
ENSDART00000046443,389,386,417,294,296
MSTRG.6258.3,283,274,59,225,202
ENSDART00000157069,399,319,375,94,169
MSTRG.6258.5,3,0,3,55,7
MSTRG.6259.5,0,238,0,0,0
MSTRG.6259.1,531,82,391,283,247
ENSDART00000038499,3,6,0,0,0
MSTRG.6259.3,61,103,26,19,24
MSTRG.6259.4,242,183,172,93,89
MSTRG.6259.6,14,13,0,0,0
ENSDART00000155091,149,165,156,164,151
ENSDART00000154036,1,1,0,0,0
ENSDART00000155787,436,353,307,223,217
ENSDART00000119489,1,1,1,0,0
ENSDART00000162619,0,43,82,42,52
ENSDART00000138676,0,2,0,0,0
ENSDART00000143643,0,0,0,0,0
ENSDART00000143990,0,0,0,0,0
ENSDART00000132373,0,29,30,12,10
MSTRG.6263.12,0,0,11,27,20
MSTRG.6263.14,0,0,0,0,0
ENSDART00000142902,0,0,0,0,0
ENSDART00000019636,92,26,0,0,0
ENSDART00000144901,1,1,0,0,0
ENSDART00000133821,5,0,0,0,0
ENSDART00000146967,1,1,1,0,1
MSTRG.6263.9,1,1,6,10,6
MSTRG.6263.10,109,33,0,0,0
ENSDART00000142070,14,5,12,0,8
ENSDART00000101000,116,86,77,45,34
MSTRG.6264.2,7,0,0,0,0
ENSDART00000154581,1,2,2,0,2
ENSDART00000111213,39,35,31,42,35
MSTRG.6265.2,7,0,0,0,0
ENSDART00000155858,26,17,14,19,0
ENSDART00000156995,629,473,430,541,517
ENSDART00000153923,0,0,0,0,0
ENSDART00000187043,0,0,0,0,0
ENSDART00000061139,0,3,0,17,0
ENSDART00000039865,615,403,386,510,420
ENSDART00000155824,0,0,0,0,0
ENSDART00000141948,0,0,0,0,0
ENSDART00000052726,0,0,0,0,0
ENSDART00000136151,0,24,0,0,0
MSTRG.6270.5,0,0,7,6,0
MSTRG.6270.6,0,0,0,14,13
ENSDART00000147987,33,2,0,0,9
ENSDART00000192553,8,8,0,0,0
ENSDART00000016860,1759,1064,1027,1578,1439
ENSDART00000135541,1,0,0,0,0
ENSDART00000185423,0,291,236,0,0
ENSDART00000156962,0,0,0,0,0
ENSDART00000155854,0,0,0,0,5
ENSDART00000183603,0,0,0,0,0
ENSDART00000154548,0,0,0,0,0
ENSDART00000155588,0,0,0,0,14
ENSDART00000079399,0,0,0,0,0
ENSDART00000089953,540,20,70,545,493
ENSDART00000153624,2,1,1,1,1
ENSDART00000153581,15,15,12,14,3
MSTRG.6274.2,9,3,6,6,5
MSTRG.6275.1,426,265,256,183,129
ENSDART00000154449,10,8,7,6,4
ENSDART00000180774,21,26,7,11,51
ENSDART00000100897,0,116,0,0,0
ENSDART00000144739,0,0,0,0,0
ENSDART00000127819,71,0,50,33,31
ENSDART00000145646,77,0,49,158,153
ENSDART00000157216,0,10,0,0,0
ENSDART00000155110,0,0,0,0,0
ENSDART00000157380,0,0,0,0,0
ENSDART00000156234,13,0,0,0,0
ENSDART00000079504,62,47,37,81,76
ENSDART00000180608,0,0,0,0,0
MSTRG.6279.3,0,0,0,9,0
ENSDART00000149830,31,25,22,19,20
MSTRG.6280.2,0,18,0,1,0
MSTRG.6280.1,81,83,114,54,0
ENSDART00000149017,3,1,1,4,0
MSTRG.6280.4,5,2,4,4,30
ENSDART00000149784,107,3,2,5,6
ENSDART00000153646,30,0,0,0,0
ENSDART00000110665,54,30,29,0,21
MSTRG.6281.2,24,54,56,13,22
MSTRG.6281.3,185,91,68,95,72
MSTRG.6282.1,81,58,26,36,30
ENSDART00000150182,63,65,73,59,53
ENSDART00000114937,0,0,0,0,0
ENSDART00000183764,0,0,0,0,0
ENSDART00000120249,0,0,0,0,0
ENSDART00000109931,185,117,112,131,112
MSTRG.6285.1,40,23,21,27,27
ENSDART00000031976,92,78,65,54,40
ENSDART00000040542,0,0,0,0,0
ENSDART00000185897,0,0,0,7,0
ENSDART00000190270,0,8,0,0,14
MSTRG.6287.7,0,0,0,18,0
MSTRG.6287.1,417,221,261,0,326
MSTRG.6287.2,3,6,0,37,7
MSTRG.6287.3,90,69,36,359,56
ENSDART00000153872,0,0,0,0,0
ENSDART00000157144,0,0,0,0,0
ENSDART00000035812,0,0,0,0,0
ENSDART00000178203,0,0,0,0,0
ENSDART00000156760,105,56,54,51,53
ENSDART00000155139,0,0,0,0,0
ENSDART00000110360,9,0,0,0,0
MSTRG.6291.2,0,0,10,4,0
ENSDART00000006085,331,209,171,281,249
ENSDART00000020425,362,224,83,283,256
MSTRG.6292.3,17,11,90,17,0
MSTRG.6292.2,15,14,54,18,41
MSTRG.6292.4,8,12,0,10,0
ENSDART00000113279,139,77,61,99,105
ENSDART00000078570,90,45,43,32,43
MSTRG.6295.3,0,0,0,663,0
ENSDART00000104525,0,0,0,0,24
MSTRG.6295.5,0,430,14,0,0
MSTRG.6295.1,266,213,177,230,196
ENSDART00000148840,1426,438,768,426,974
ENSDART00000148311,0,0,0,0,0
ENSDART00000145359,0,0,0,0,0
MSTRG.6297.3,0,4,0,0,0
ENSDART00000124365,0,0,0,0,0
MSTRG.6296.1,376,271,248,283,269
ENSDART00000059376,17,0,0,20,0
ENSDART00000170427,12,0,13,3,10
ENSDART00000059369,71,51,48,0,10
MSTRG.6298.2,0,0,6,0,0
ENSDART00000148804,82,58,43,15,26
ENSDART00000185523,0,0,0,0,0
ENSDART00000185823,0,0,0,0,0
ENSDART00000152460,0,0,7,0,0
ENSDART00000152706,135,98,82,78,78
ENSDART00000115051,0,0,10,0,0
ENSDART00000152213,0,0,0,0,0
ENSDART00000152583,0,0,0,0,0
MSTRG.6300.2,0,0,0,3,2
ENSDART00000152543,0,0,0,0,0
ENSDART00000185545,0,0,0,0,0
ENSDART00000152517,0,0,0,0,0
ENSDART00000152786,0,0,0,0,9
ENSDART00000152523,0,0,0,0,0
ENSDART00000182309,0,0,0,0,0
ENSDART00000152320,0,0,0,0,0
ENSDART00000078396,120,93,91,88,84
ENSDART00000144685,3,3,4,3,4
ENSDART00000182306,14,0,0,0,0
ENSDART00000152422,2,0,0,0,1
MSTRG.6301.7,57,47,41,38,35
MSTRG.6302.1,0,242,270,97,0
ENSDART00000192833,0,0,0,0,0
ENSDART00000009796,9,0,0,11,5
ENSDART00000152720,556,79,97,339,389
MSTRG.6305.2,0,0,0,105,0
ENSDART00000059366,54529,30149,28818,28259,27358
ENSDART00000168845,47,59,59,33,25
ENSDART00000137495,29,14,20,21,18
ENSDART00000128644,5474,625,667,992,455
ENSDART00000078336,44,36,22,39,29
ENSDART00000141618,161,102,60,27,113
ENSDART00000078311,131,81,83,77,83
ENSDART00000109318,593,316,307,229,212
MSTRG.6307.2,1,1,1,1,2
ENSDART00000011447,247,155,150,223,205
ENSDART00000137918,71,62,59,85,86
ENSDART00000180932,69,12,19,0,7
ENSDART00000059354,3,29,10,0,7
ENSDART00000192889,0,27,0,0,0
ENSDART00000138375,29,0,26,13,13
ENSDART00000132777,23,18,0,18,0
ENSDART00000181482,8,0,15,3,20
ENSDART00000122891,88,54,47,23,45
ENSDART00000157271,4,16,3,9,3
ENSDART00000153843,13,5,0,0,0
ENSDART00000185578,0,0,0,0,0
MSTRG.6314.4,0,0,0,0,40
ENSDART00000088808,636,361,309,449,368
MSTRG.6314.3,4,4,51,0,0
ENSDART00000156304,16,11,12,0,0
MSTRG.6316.3,0,0,0,3,2
ENSDART00000002824,443,328,309,391,407
ENSDART00000137569,2,2,3,0,4
ENSDART00000191133,0,0,0,0,0
MSTRG.6317.5,0,0,0,42,0
ENSDART00000153951,436,332,459,451,557
MSTRG.6317.3,43,0,0,18,0
ENSDART00000156714,9,5,0,8,9
ENSDART00000088648,209,96,0,258,0
ENSDART00000156944,2,1,1,1,1
MSTRG.6317.7,33,18,0,0,1
MSTRG.6317.8,178,87,68,0,63
MSTRG.6317.9,109,59,45,0,64
ENSDART00000192677,0,0,0,0,0
ENSDART00000077980,176,103,97,55,40
ENSDART00000191661,0,0,0,0,0
ENSDART00000179995,0,0,0,0,0
MSTRG.6321.2,0,0,0,0,0
ENSDART00000111226,0,0,0,0,0
ENSDART00000155502,139,77,80,84,92
ENSDART00000155900,218,134,143,197,189
ENSDART00000140658,0,0,0,0,0
ENSDART00000148022,0,0,0,0,0
ENSDART00000134622,0,0,0,0,0
ENSDART00000130589,3,13,0,10,12
ENSDART00000045549,12,0,12,0,0
ENSDART00000139885,2,0,3,0,0
ENSDART00000155075,0,0,11,0,0
ENSDART00000156270,0,0,0,0,0
ENSDART00000156733,0,0,0,0,0
ENSDART00000187800,12,10,0,5,0
ENSDART00000155636,5,36,34,0,0
ENSDART00000060469,43,0,0,34,31
ENSDART00000181660,0,0,0,0,0
ENSDART00000043292,54,38,33,28,28
ENSDART00000100756,0,0,0,0,0
ENSDART00000153502,10,5,6,5,4
ENSDART00000147819,0,0,0,0,0
ENSDART00000143137,0,0,0,0,0
MSTRG.6328.4,0,53,0,55,0
ENSDART00000145227,0,3,0,8,10
ENSDART00000078014,88,15,59,27,74
ENSDART00000151826,11,1,10,7,0
ENSDART00000192470,0,8,0,22,0
ENSDART00000110618,52,27,28,23,37
ENSDART00000078024,291,179,182,221,195
ENSDART00000032306,249,340,295,403,261
MSTRG.6330.2,411,59,48,74,183
ENSDART00000146107,5,9,4,6,6
ENSDART00000156424,144,93,85,112,87
ENSDART00000078035,2,6,0,0,9
ENSDART00000100746,0,0,0,0,0
ENSDART00000135677,0,0,0,0,0
ENSDART00000139689,45,21,20,37,30
ENSDART00000141033,6,10,12,5,6
ENSDART00000127047,160,106,102,120,106
ENSDART00000181808,0,0,0,0,0
ENSDART00000113199,16,13,11,8,0
ENSDART00000186706,0,14,0,0,0
ENSDART00000109990,59,22,33,32,33
ENSDART00000155236,2,0,0,0,0
ENSDART00000191893,0,0,0,0,0
ENSDART00000188889,0,0,0,0,0
ENSDART00000184251,3,0,0,0,0
ENSDART00000154409,3,0,0,0,0
ENSDART00000157352,2,3,1,1,1
ENSDART00000154174,1,0,1,1,0
ENSDART00000157015,0,0,0,1,0
ENSDART00000156053,0,0,0,0,0
ENSDART00000062695,0,0,0,0,0
ENSDART00000192617,0,2,0,0,6
ENSDART00000142609,16,14,11,13,7
ENSDART00000129154,5,0,3,0,0
ENSDART00000154628,34,19,20,42,34
ENSDART00000193670,0,0,0,0,0
MSTRG.6338.4,0,0,0,8,0
ENSDART00000078095,116,0,60,0,0
ENSDART00000122184,7,63,4,69,57
ENSDART00000189709,0,0,4,0,0
ENSDART00000171092,0,0,0,0,0
ENSDART00000128267,0,0,0,0,0
ENSDART00000159793,311,216,194,179,158
ENSDART00000157857,17,11,10,13,0
ENSDART00000127771,0,0,16,17,10
ENSDART00000193872,0,0,2,4,6
ENSDART00000078230,64,32,30,112,109
ENSDART00000134159,3,2,5,7,4
MSTRG.6341.1,78,68,43,40,32
ENSDART00000042218,890,578,543,691,634
ENSDART00000190690,74,49,26,64,84
ENSDART00000130485,4,3,4,3,4
ENSDART00000152754,0,0,0,0,1
MSTRG.6343.1,375,534,532,249,494
ENSDART00000047471,624,0,0,817,531
ENSDART00000152137,1,0,2,2,1
MSTRG.6343.4,33,46,37,41,2
ENSDART00000152651,1,1,1,1,0
ENSDART00000124205,101,62,61,56,49
MSTRG.6345.1,76,59,47,46,34
ENSDART00000112079,201,130,132,100,106
ENSDART00000154164,77,85,77,142,187
MSTRG.6347.2,53,0,0,73,0
ENSDART00000156252,5,11,8,3,13
ENSDART00000177143,0,0,0,0,0
ENSDART00000009545,406,283,250,351,315
ENSDART00000162482,46,31,30,40,36
ENSDART00000157498,0,0,0,0,0
ENSDART00000158594,72,1049,944,1343,1243
ENSDART00000167005,92,0,0,0,0
MSTRG.6351.3,1479,0,0,60,40
MSTRG.6352.3,0,0,0,2,0
ENSDART00000123143,254,147,124,155,188
ENSDART00000125070,1,0,0,0,1
ENSDART00000156445,0,0,0,0,0
ENSDART00000124677,0,0,0,0,0
ENSDART00000077836,0,0,0,0,0
ENSDART00000153611,0,0,0,0,0
ENSDART00000154733,0,0,0,0,0
ENSDART00000127571,96,56,63,37,39
ENSDART00000182431,0,0,0,0,0
ENSDART00000155880,867,553,528,841,821
ENSDART00000187405,7,11,0,12,15
ENSDART00000135409,0,1,0,0,0
ENSDART00000162240,0,42,0,0,0
ENSDART00000149256,0,0,0,0,0
ENSDART00000052645,660,316,348,532,496
ENSDART00000077853,81,40,109,63,36
ENSDART00000148190,103,63,5,7,32
ENSDART00000176836,0,0,0,0,0
ENSDART00000152243,0,0,0,0,0
ENSDART00000118196,0,0,0,0,0
ENSDART00000140214,80,40,42,60,45
MSTRG.6357.2,14,5,10,6,4
ENSDART00000159589,56,27,24,41,42
ENSDART00000032880,882,534,474,497,554
MSTRG.6362.1,0,0,0,70,108
ENSDART00000152336,0,0,0,0,0
ENSDART00000186432,31,21,20,32,17
ENSDART00000150152,550,413,403,270,180
ENSDART00000156621,251,264,263,250,247
MSTRG.6363.2,195,7,11,0,18
ENSDART00000182609,23,0,0,0,0
ENSDART00000058514,0,0,0,0,0
ENSDART00000154905,18,0,0,0,0
ENSDART00000188667,0,2,0,0,0
ENSDART00000155352,49,29,29,25,21
ENSDART00000087632,79,59,53,30,41
ENSDART00000077582,202,141,112,128,132
ENSDART00000185254,4,3,0,1,0
MSTRG.6367.2,2,0,0,3,5
ENSDART00000156292,90,49,68,51,50
ENSDART00000132459,0,0,0,1,0
MSTRG.6369.1,88,0,0,164,138
ENSDART00000181674,55,103,0,2,0
ENSDART00000126046,43,0,143,0,0
ENSDART00000027563,56,38,0,0,0
ENSDART00000023842,214,155,147,146,115
ENSDART00000077172,0,0,0,0,0
ENSDART00000189636,0,0,0,2,0
ENSDART00000153541,0,0,0,0,0
ENSDART00000157224,0,0,0,0,0
ENSDART00000153757,0,0,0,0,0
ENSDART00000156379,0,0,0,0,0
ENSDART00000155420,0,0,0,0,0
ENSDART00000154128,0,0,0,0,0
ENSDART00000155944,0,0,0,0,0
ENSDART00000155627,0,0,0,0,0
ENSDART00000154800,0,0,0,0,0
ENSDART00000153528,0,0,0,0,0
ENSDART00000156217,0,0,0,0,0
ENSDART00000154027,0,0,0,0,0
ENSDART00000154706,0,0,0,0,0
ENSDART00000149957,190,120,128,78,76
ENSDART00000079294,1,2,2,0,2
ENSDART00000155403,19,17,15,17,8
ENSDART00000155933,1,0,0,0,1
ENSDART00000122101,264,176,168,231,212
ENSDART00000164887,0,11,7,18,0
ENSDART00000018603,19,0,0,0,21
ENSDART00000183043,0,0,0,0,0
ENSDART00000187341,0,0,0,0,0
ENSDART00000189541,0,0,0,0,0
ENSDART00000190362,0,0,0,0,0
ENSDART00000193745,0,0,0,0,0
ENSDART00000112643,0,0,0,0,0
ENSDART00000176713,0,0,0,0,0
ENSDART00000149374,0,0,0,0,0
ENSDART00000187390,51,39,26,27,33
ENSDART00000134373,0,0,0,0,0
ENSDART00000005641,388,270,251,326,301
ENSDART00000162753,0,0,0,0,0
ENSDART00000152620,0,0,0,0,0
ENSDART00000192239,0,0,0,0,0
ENSDART00000060304,133,90,93,103,77
ENSDART00000191490,0,0,0,0,0
ENSDART00000146657,0,0,0,0,0
ENSDART00000048720,0,0,0,0,0
ENSDART00000132153,0,0,0,0,0
ENSDART00000142041,0,0,0,0,0
ENSDART00000152270,0,0,0,0,0
ENSDART00000140092,0,0,0,0,0
ENSDART00000185157,0,0,0,0,0
ENSDART00000188366,0,0,0,0,0
ENSDART00000184290,0,0,0,1,0
ENSDART00000187776,0,0,0,0,0
ENSDART00000167129,74,32,0,32,34
ENSDART00000100293,54,27,28,12,0
ENSDART00000041707,117,92,79,104,81
ENSDART00000174540,0,0,0,0,0
ENSDART00000026567,19,0,8,9,0
ENSDART00000037119,75,51,52,30,27
ENSDART00000004200,190,115,113,120,106
ENSDART00000138401,0,0,0,0,0
ENSDART00000077736,215,180,156,140,145
ENSDART00000110969,38,39,29,28,35
ENSDART00000112967,130,72,62,45,40
ENSDART00000175022,0,0,0,0,0
MSTRG.6390.3,0,0,0,0,570
MSTRG.6390.4,0,228,369,791,44
ENSDART00000134601,2633,1235,1049,1888,1839
ENSDART00000152536,0,0,0,0,0
ENSDART00000087926,0,46,0,0,56
ENSDART00000175860,0,12,0,0,0
ENSDART00000188550,86,17,0,0,0
ENSDART00000152777,951,621,675,647,533
ENSDART00000152722,0,0,0,0,0
ENSDART00000122159,12,0,0,0,0
ENSDART00000181400,0,0,0,0,0
ENSDART00000168453,199,43,169,46,76
ENSDART00000142298,283,276,164,659,639
MSTRG.6394.1,197,155,125,296,273
ENSDART00000057697,0,0,0,0,0
ENSDART00000132028,271,228,180,454,451
ENSDART00000057257,8,0,6,0,11
ENSDART00000057696,0,0,0,0,0
ENSDART00000160858,305,214,207,199,215
MSTRG.6396.3,13,0,1,33,0
MSTRG.6397.3,0,0,0,34,0
ENSDART00000015286,96,102,83,59,78
ENSDART00000154320,3,1,3,2,0
MSTRG.6397.4,32,0,0,0,0
ENSDART00000186196,0,0,5,0,0
ENSDART00000156049,0,0,0,3,0
ENSDART00000127845,266,138,122,263,214
ENSDART00000156800,9,10,6,0,0
ENSDART00000157387,1,1,1,0,1
MSTRG.6401.1,74,62,60,46,37
MSTRG.6402.1,148,104,252,77,177
ENSDART00000086902,260,172,0,87,0
ENSDART00000152317,14,1,0,3,8
ENSDART00000141436,1,2,1,1,1
ENSDART00000152147,0,0,0,2,0
ENSDART00000166036,0,0,0,0,114
ENSDART00000188797,0,0,0,0,0
ENSDART00000192448,0,0,0,0,0
ENSDART00000182294,0,2,0,5,9
ENSDART00000179617,0,0,0,0,0
ENSDART00000122536,0,0,0,0,0
ENSDART00000155008,0,0,0,0,0
ENSDART00000156120,0,0,0,0,0
ENSDART00000156708,0,0,0,0,0
ENSDART00000060255,541,346,340,417,422
ENSDART00000155815,2045,1287,1120,1820,1547
ENSDART00000060244,171,145,270,140,183
ENSDART00000154371,8,9,8,10,12
MSTRG.6406.1,17,20,13,24,16
MSTRG.6407.1,85,64,46,76,60
MSTRG.6408.1,50,52,30,33,38
ENSDART00000153825,71,39,46,70,52
ENSDART00000156738,15,11,8,0,0
ENSDART00000182790,0,0,0,0,0
ENSDART00000192461,99,64,68,370,316
MSTRG.6409.3,313,380,227,0,0
ENSDART00000155154,148,0,27,5,4
ENSDART00000017268,135,0,95,0,0
ENSDART00000155305,1,2,1,13,8
ENSDART00000029459,0,0,0,0,0
ENSDART00000154085,35,22,0,33,32
MSTRG.6410.2,7,10,28,0,0
MSTRG.6411.3,0,0,0,2,12
ENSDART00000076648,347,277,264,342,293
MSTRG.6411.2,31,0,0,0,0
MSTRG.6412.1,122,106,83,86,91
ENSDART00000141164,0,0,0,1,0
ENSDART00000139220,0,0,0,0,0
ENSDART00000144126,22,40,32,38,32
ENSDART00000131755,9,0,0,0,0
ENSDART00000133622,14,3,8,0,0
ENSDART00000144546,23,0,0,0,0
ENSDART00000109482,0,0,0,0,0
ENSDART00000141007,0,0,0,0,0
ENSDART00000190015,0,0,0,0,0
ENSDART00000191099,0,0,2,0,0
ENSDART00000153609,0,91,33,137,151
ENSDART00000155057,0,0,0,20,0
ENSDART00000156799,350,963,736,683,877
MSTRG.6414.2,1647,241,426,483,166
ENSDART00000187290,20,19,35,17,18
ENSDART00000145748,271,184,162,205,205
ENSDART00000179123,19,5,3,3,6
ENSDART00000016112,799,482,505,338,305
ENSDART00000155630,2,0,0,0,0
ENSDART00000060030,0,0,0,0,0
ENSDART00000105222,0,0,2,0,10
ENSDART00000133988,11,0,0,0,0
ENSDART00000060025,12,0,19,10,0
ENSDART00000143491,6,0,0,0,0
MSTRG.6418.1,109,0,61,80,80
ENSDART00000060034,23,80,8,49,57
ENSDART00000145398,1,1,1,1,2
ENSDART00000133960,0,0,0,0,0
ENSDART00000138449,0,0,0,0,0
ENSDART00000170537,0,0,0,0,0
ENSDART00000137817,0,0,0,0,0
MSTRG.6420.9,0,0,0,1,2
ENSDART00000099885,17,0,0,0,0
ENSDART00000156122,1,2,2,1,1
MSTRG.6420.2,9,4,4,5,5
ENSDART00000126559,102,59,73,13,79
ENSDART00000128973,17,34,0,0,10
ENSDART00000099895,28,0,0,0,0
MSTRG.6420.7,10,0,13,75,0
ENSDART00000114492,39,20,20,17,27
ENSDART00000155258,1,0,0,0,1
ENSDART00000127795,144,86,65,133,124
ENSDART00000133117,71,58,46,59,53
ENSDART00000099916,0,0,0,0,0
ENSDART00000126196,0,0,0,0,0
MSTRG.6423.1,93,48,39,50,40
ENSDART00000155417,0,0,0,0,0
ENSDART00000193488,0,0,0,0,0
MSTRG.6425.5,0,0,0,0,82
MSTRG.6425.6,0,0,0,0,0
ENSDART00000155198,0,0,0,0,0
ENSDART00000184581,0,0,0,0,0
ENSDART00000184478,0,0,0,8,0
ENSDART00000115032,196,103,124,60,23
ENSDART00000035096,147,0,0,3,0
ENSDART00000133845,2,19,18,3,2
MSTRG.6424.4,32,69,35,0,17
ENSDART00000145976,4,43,52,0,7
ENSDART00000152365,15,8,10,1,2
ENSDART00000112375,40,0,17,15,3
ENSDART00000154790,248,201,166,159,63
ENSDART00000156497,6,4,5,4,2
ENSDART00000154343,11,23,13,12,0
ENSDART00000154806,0,0,0,0,0
MSTRG.6428.3,0,0,0,0,77
ENSDART00000060049,74,43,50,97,94
ENSDART00000133781,5,6,7,2,3
ENSDART00000076749,151,103,102,137,44
ENSDART00000099947,6,0,3,3,2
ENSDART00000154847,28,8,12,14,13
ENSDART00000155153,146,121,139,125,132
ENSDART00000156715,0,0,0,0,0
ENSDART00000153603,0,0,0,0,0
ENSDART00000154746,0,0,0,0,0
MSTRG.6432.1,0,7,1,0,0
ENSDART00000154546,0,0,0,0,0
ENSDART00000154047,0,0,0,0,0
ENSDART00000156704,0,0,0,0,0
ENSDART00000190643,0,0,0,0,0
MSTRG.6432.3,0,0,0,120,0
MSTRG.6432.4,0,90,1,0,0
ENSDART00000135540,103,0,66,190,0
ENSDART00000099956,180,95,119,21,285
ENSDART00000099958,0,0,8,0,0
ENSDART00000117287,0,0,0,0,1
ENSDART00000117495,0,0,0,0,0
ENSDART00000118659,0,0,0,0,0
ENSDART00000182006,23,19,19,9,0
MSTRG.6434.3,15,12,0,11,11
ENSDART00000154022,9,0,0,0,0
ENSDART00000156940,0,0,0,0,0
ENSDART00000155413,0,0,0,0,0
ENSDART00000155201,0,0,0,0,0
ENSDART00000154067,0,0,0,0,0
ENSDART00000155741,0,0,0,0,0
ENSDART00000157065,0,0,0,0,0
ENSDART00000154069,0,0,0,0,0
MSTRG.6443.2,0,0,0,42,0
ENSDART00000194931,43,24,24,16,19
ENSDART00000100214,495,306,296,402,363
ENSDART00000154173,20,0,18,0,29
ENSDART00000047248,0,0,0,0,206
ENSDART00000190682,0,0,0,0,0
ENSDART00000123937,490,370,299,390,181
MSTRG.6445.1,166,106,99,121,116
MSTRG.6446.1,169,124,106,162,151
ENSDART00000112784,26,13,16,4,0
ENSDART00000048847,0,0,0,0,0
ENSDART00000135632,77,53,47,77,56
ENSDART00000044452,30,15,11,23,40
MSTRG.6451.2,0,0,2,6,0
MSTRG.6451.5,0,0,0,0,6
ENSDART00000156160,0,0,0,0,0
ENSDART00000156914,0,0,0,0,0
ENSDART00000050649,0,0,0,0,0
ENSDART00000192535,0,0,0,0,0
ENSDART00000145918,0,0,0,0,0
MSTRG.6451.11,0,0,0,3,4
ENSDART00000152414,0,0,0,0,0
ENSDART00000152330,0,0,0,0,0
ENSDART00000152790,0,0,0,0,0
ENSDART00000136901,0,1,0,0,8
MSTRG.6449.1,149,103,98,108,116
MSTRG.6450.1,22,16,14,21,15
ENSDART00000100194,332,209,225,220,198
ENSDART00000155212,30,31,1,0,39
ENSDART00000156584,3,0,0,11,3
MSTRG.6451.6,5,0,27,0,0
ENSDART00000154714,2,2,0,0,0
ENSDART00000154311,6,23,5,0,5
ENSDART00000142827,10,3,5,13,11
ENSDART00000142982,1,1,2,4,7
ENSDART00000134878,0,0,1,0,0
MSTRG.6453.1,461,4,2,5,210
ENSDART00000112511,78,276,315,472,129
ENSDART00000138988,393,269,210,343,385
ENSDART00000136673,2,1,1,4,2
MSTRG.6454.2,0,4,5,23,28
ENSDART00000154448,0,4,3,4,2
ENSDART00000080328,0,0,0,0,0
MSTRG.6454.5,0,4,6,0,4
ENSDART00000121085,0,0,0,0,0
MSTRG.6454.8,0,0,0,0,1
ENSDART00000157005,667,426,418,559,485
MSTRG.6454.6,4,0,0,0,0
ENSDART00000154887,10,9,7,3,1
MSTRG.6454.7,19,0,0,1,0
